`Servicio Meteorol�gico Nacional
`Red: SMN
`Estaci�n: OCAMPOSMN
`Estado: Coahuila de Zaragoza
`Municipio: M�zquiz
`Latitud (N): 28.82547222
`Longitud (O): -102.5251111
`Altitud: 1662.671
`
Fecha Local,Fecha UTC,Direcci�n del Viento (grados),Direcci�n de r�faga (grados),Rapidez de viento (km/h),Rapidez de r�faga (km/h),Temperatura del Aire (�C),Humedad relativa (%),Presi�n Atmosf�rica (hpa),Precipitaci�n (mm),Radiaci�n Solar (W/m�),
2022-10-30 06:50:00,2022-10-30 12:50:00,74.0,69.0,3.6,4.7,12.1,44,833.3,0,0,
2022-10-30 06:40:00,2022-10-30 12:40:00,91.0,90.0,2.2,3.7,12,43,833.3,0,0,
2022-10-30 06:30:00,2022-10-30 12:30:00,98.0,87.0,3,4.3,11.9,44,833.3,0,0,
2022-10-30 06:20:00,2022-10-30 12:20:00,87.0,83.0,3.1,4,11.8,44,833.3,0,0,
2022-10-30 06:10:00,2022-10-30 12:10:00,59.0,59.0,2.8,4.5,11.2,46,833.2,0,0,
2022-10-30 06:00:00,2022-10-30 12:00:00,41.0,41.0,4.4,5.6,10.8,49,833.3,0,0,
2022-10-30 05:50:00,2022-10-30 11:50:00,39.0,33.0,5,6.3,10.5,52,833.2,0,0,
2022-10-30 05:40:00,2022-10-30 11:40:00,41.0,33.0,4.1,6.5,11.2,50,833.2,0,0,
2022-10-30 05:30:00,2022-10-30 11:30:00,47.0,53.0,2.1,3.4,11.3,51,833.1,0,0,
2022-10-30 05:20:00,2022-10-30 11:20:00,25.0,25.0,0.9,2.2,11.1,48,833.1,0,0,
2022-10-30 05:10:00,2022-10-30 11:10:00,28.0,40.0,2.3,3.6,10.6,52,833,0,0,
2022-10-30 05:00:00,2022-10-30 11:00:00,61.0,80.0,2.8,4.1,9.9,62,833,0,0,
2022-10-30 04:50:00,2022-10-30 10:50:00,84.0,81.0,4,5.7,10.3,66,833,0,0,
2022-10-30 04:40:00,2022-10-30 10:40:00,61.0,69.0,2.6,3.6,10.8,52,832.9,0,0,
2022-10-30 04:30:00,2022-10-30 10:30:00,49.0,21.0,1.9,3.1,10.3,54,832.9,0,0,
2022-10-30 04:20:00,2022-10-30 10:20:00,49.0,51.0,2.9,3.6,9.6,62,833,0,0,
2022-10-30 04:10:00,2022-10-30 10:10:00,51.0,59.0,3.2,4.6,9.2,67,833,0,0,
2022-10-30 04:00:00,2022-10-30 10:00:00,67.0,73.0,4.4,6.1,9.1,72,833.1,0,0,
2022-10-30 03:50:00,2022-10-30 09:50:00,74.0,88.0,4,5.2,9,73,833.2,0,0,
2022-10-30 03:40:00,2022-10-30 09:40:00,80.0,82.0,3.8,5,9,73,833.2,0,0,
2022-10-30 03:30:00,2022-10-30 09:30:00,90.0,89.0,4.5,5.9,8.6,76,833.3,0,0,
2022-10-30 03:20:00,2022-10-30 09:20:00,86.0,88.0,5.1,5.9,8.4,79,833.3,0,0,
2022-10-30 03:10:00,2022-10-30 09:10:00,84.0,88.0,5,6.3,8.1,80,833.4,0,0,
2022-10-30 03:00:00,2022-10-30 09:00:00,86.0,86.0,5.3,6.4,7.9,81,833.4,0,0,
2022-10-30 02:50:00,2022-10-30 08:50:00,94.0,95.0,5.1,6.8,8,80,833.5,0,0,
2022-10-30 02:40:00,2022-10-30 08:40:00,88.0,87.0,5.4,6.9,7.8,82,833.6,0,0,
2022-10-30 02:30:00,2022-10-30 08:30:00,84.0,81.0,6.8,8.4,7.7,82,833.6,0,0,
2022-10-30 02:20:00,2022-10-30 08:20:00,80.0,81.0,7.4,9.2,7.6,83,833.6,0,0,
2022-10-30 02:10:00,2022-10-30 08:10:00,82.0,79.0,7.8,9.6,7.6,83,833.7,0,0,
2022-10-30 02:00:00,2022-10-30 08:00:00,87.0,90.0,6.9,8.3,7.6,83,833.7,0,0,
2022-10-30 01:50:00,2022-10-30 06:50:00,89.0,86.0,7.9,8.8,8.3,79,833.8,0,0,
2022-10-30 01:40:00,2022-10-30 06:40:00,92.0,94.0,8.6,9.4,8.4,79,833.9,0,0,
2022-10-30 01:30:00,2022-10-30 06:30:00,94.0,94.0,8.9,10,8.5,79,833.9,0,0,
2022-10-30 01:20:00,2022-10-30 06:20:00,94.0,103.0,7.2,8.9,8.7,77,833.9,0,0,
2022-10-30 01:10:00,2022-10-30 06:10:00,101.0,99.0,6.7,8.6,8.8,77,834,0,0,
2022-10-30 01:00:00,2022-10-30 06:00:00,101.0,102.0,6.2,8,8.8,77,834.1,0,0,
2022-10-30 00:50:00,2022-10-30 05:50:00,101.0,100.0,7.3,9.5,8.8,77,834.1,0,0,
2022-10-30 00:40:00,2022-10-30 05:40:00,100.0,95.0,8.6,10.3,8.9,77,834.2,0,0,
2022-10-30 00:30:00,2022-10-30 05:30:00,101.0,101.0,8.2,9.5,8.9,77,834.3,0,0,
2022-10-30 00:20:00,2022-10-30 05:20:00,101.0,103.0,9,10.5,9.1,76,834.3,0,0,
2022-10-30 00:10:00,2022-10-30 05:10:00,103.0,101.0,8.3,9.8,9.3,76,834.4,0,0,
2022-10-30 00:00:00,2022-10-30 05:00:00,105.0,99.0,8.5,10.3,9.4,76,834.5,0,0,
2022-10-29 23:00:00,2022-10-30 04:00:00,125.0,114.0,6.8,10.6,10.1,73,834.5,0,0,
2022-10-29 22:50:00,2022-10-30 03:50:00,132.0,126.0,6.2,9.1,10.2,73,834.5,0,0,
2022-10-29 22:40:00,2022-10-30 03:40:00,130.0,129.0,6.3,8,10.3,73,834.5,0,0,
2022-10-29 22:30:00,2022-10-30 03:30:00,118.0,107.0,6.7,9.9,10.5,72,834.5,0,0,
2022-10-29 22:20:00,2022-10-30 03:20:00,119.0,124.0,7.5,10,10.6,71,834.5,0,0,
2022-10-29 22:10:00,2022-10-30 03:10:00,122.0,114.0,7.6,10,10.7,70,834.5,0,0,
2022-10-29 22:00:00,2022-10-30 03:00:00,125.0,114.0,7.1,10.3,10.8,70,834.5,0,0,
2022-10-29 21:50:00,2022-10-30 02:50:00,121.0,130.0,7.9,10.7,11,69,834.5,0,0,
2022-10-29 21:40:00,2022-10-30 02:40:00,125.0,113.0,7.7,9.8,11.3,66,834.5,0,0,
2022-10-29 21:30:00,2022-10-30 02:30:00,120.0,107.0,7.7,10.1,11.4,59,834.4,0,0,
2022-10-29 21:20:00,2022-10-30 02:20:00,122.0,119.0,8.1,11,11.7,55,834.4,0,0,
2022-10-29 21:10:00,2022-10-30 02:10:00,106.0,103.0,10.5,13.6,12.2,51,834.4,0,0,
2022-10-29 21:00:00,2022-10-30 02:00:00,114.0,105.0,4.2,12.3,13.4,29,834.5,0,0,
2022-10-29 20:50:00,2022-10-30 01:50:00,93.0,98.0,1.3,1.9,13.2,28,834.4,0,0,
2022-10-29 20:40:00,2022-10-30 01:40:00,119.0,114.0,1.6,2.5,12.9,32,834.4,0,0,
2022-10-29 20:30:00,2022-10-30 01:30:00,173.0,154.0,0.6,1.3,12.8,29,834.4,0,0,
2022-10-29 20:20:00,2022-10-30 01:20:00,338.0,306.0,0.7,1.1,12.9,34,834.4,0,0,
2022-10-29 20:10:00,2022-10-30 01:10:00,297.0,311.0,1.2,1.5,13,36,834.4,0,0,
2022-10-29 20:00:00,2022-10-30 01:00:00,290.0,267.0,2.2,3.8,13.1,36,834.3,0,0,
2022-10-29 19:50:00,2022-10-30 00:50:00,261.0,263.0,3.3,4.6,13.2,36,834.2,0,0,
2022-10-29 19:40:00,2022-10-30 00:40:00,265.0,264.0,3.9,5.9,13.4,36,834.3,0,0,
2022-10-29 19:30:00,2022-10-30 00:30:00,261.0,267.0,4.4,7.3,13.7,35,834.2,0,0,
2022-10-29 19:20:00,2022-10-30 00:20:00,258.0,266.0,5.3,7.9,14,34,834.2,0,0,
2022-10-29 19:10:00,2022-10-30 00:10:00,260.0,249.0,4.5,6.9,14.5,33,834.2,0,3,
2022-10-29 19:00:00,2022-10-30 00:00:00,275.0,299.0,5.6,7.8,14.9,33,834.1,0,21,
2022-10-29 18:50:00,2022-10-29 23:50:00,281.0,277.0,6.2,9.2,15.2,33,834.1,0,49,
2022-10-29 18:40:00,2022-10-29 23:40:00,276.0,276.0,6.2,10.5,15.4,32,834.1,0,84,
2022-10-29 18:30:00,2022-10-29 23:30:00,278.0,270.0,7.8,11.3,15.5,32,834,0,123,
2022-10-29 18:20:00,2022-10-29 23:20:00,276.0,262.0,8.1,12.6,15.8,32,834,0,162,
2022-10-29 18:10:00,2022-10-29 23:10:00,267.0,253.0,8.1,13.2,15.9,32,834,0,201,
2022-10-29 18:00:00,2022-10-29 23:00:00,281.0,273.0,7.4,13.1,16.1,32,833.9,0,241,
2022-10-29 16:50:00,2022-10-29 21:50:00,270.0,289.0,8.6,14.8,16.3,34,834,0,508,
2022-10-29 16:40:00,2022-10-29 21:40:00,258.0,267.0,8.5,13.1,16.3,33,834.1,0,542,
2022-10-29 16:30:00,2022-10-29 21:30:00,264.0,269.0,9.6,14,16.1,35,834.1,0,574,
2022-10-29 16:20:00,2022-10-29 21:20:00,261.0,268.0,9.2,14.9,16.2,35,834.2,0,603,
2022-10-29 16:10:00,2022-10-29 21:10:00,260.0,263.0,9.2,13.8,15.9,37,834.2,0,634,
2022-10-29 16:00:00,2022-10-29 21:00:00,262.0,265.0,9.3,15,15.9,38,834.3,0,662,
2022-10-29 15:50:00,2022-10-29 20:50:00,260.0,257.0,9.3,14.5,15.8,37,834.3,0,689,
2022-10-29 15:40:00,2022-10-29 20:40:00,265.0,267.0,8,14.5,15.8,39,834.4,0,713,
2022-10-29 15:30:00,2022-10-29 20:30:00,269.0,223.0,6.9,16.9,15.8,39,834.5,0,736,
2022-10-29 15:20:00,2022-10-29 20:20:00,254.0,227.0,8.8,16,15.5,40,834.6,0,757,
2022-10-29 15:10:00,2022-10-29 20:10:00,264.0,259.0,8.2,15.4,15.3,41,834.7,0,775,
2022-10-29 15:00:00,2022-10-29 20:00:00,256.0,255.0,8.9,16.6,15.1,43,834.9,0,793,
2022-10-29 14:50:00,2022-10-29 19:50:00,266.0,249.0,10,15.8,14.9,43,835,0,807,
2022-10-29 14:40:00,2022-10-29 19:40:00,256.0,275.0,8.7,15.6,15,44,835.2,0,820,
2022-10-29 14:30:00,2022-10-29 19:30:00,256.0,284.0,8.5,15.6,14.7,46,835.3,0,835,
2022-10-29 14:20:00,2022-10-29 19:20:00,269.0,249.0,7.8,14.5,14.6,47,835.5,0,845,
2022-10-29 14:10:00,2022-10-29 19:10:00,264.0,326.0,7.5,15.6,14.2,48,835.7,0,854,
2022-10-29 14:00:00,2022-10-29 19:00:00,270.0,269.0,8,14.7,14,50,835.9,0,859,
2022-10-29 13:50:00,2022-10-29 18:50:00,250.0,248.0,7,14.7,13.8,50,836.2,0,864,
2022-10-29 13:40:00,2022-10-29 18:40:00,258.0,264.0,9.3,14.7,13.5,52,836.3,0,864,
2022-10-29 13:30:00,2022-10-29 18:30:00,262.0,254.0,8.7,14.1,13.6,53,836.5,0,861,
2022-10-29 13:20:00,2022-10-29 18:20:00,253.0,261.0,7.8,13,13.5,53,836.8,0,858,
2022-10-29 13:10:00,2022-10-29 18:10:00,252.0,254.0,8.4,14.3,13.3,54,836.9,0,854,
2022-10-29 13:00:00,2022-10-29 18:00:00,255.0,249.0,7.6,14.6,13.1,54,837,0,847,
2022-10-29 09:50:00,2022-10-29 14:50:00,261.0,240.0,5.4,8.2,8.8,72,837.2,0,360,
2022-10-29 09:40:00,2022-10-29 14:40:00,262.0,247.0,5.3,8.3,8.6,72,837.1,0,319,
2022-10-29 09:30:00,2022-10-29 14:30:00,262.0,275.0,5.7,12.2,8.5,72,837.1,0,280,
2022-10-29 09:20:00,2022-10-29 14:20:00,274.0,273.0,6,11.1,8.4,72,837,0,241,
2022-10-29 09:10:00,2022-10-29 14:10:00,266.0,273.0,5.5,11.8,8.2,72,836.9,0,202,
2022-10-29 09:00:00,2022-10-29 14:00:00,282.0,293.0,5.2,10,7.8,74,836.7,0,163,
2022-10-29 08:50:00,2022-10-29 13:50:00,275.0,267.0,5.6,10.7,7.6,75,836.6,0,127,
2022-10-29 08:40:00,2022-10-29 13:40:00,285.0,286.0,4.6,8.7,7.2,77,836.6,0,91,
2022-10-29 08:30:00,2022-10-29 13:30:00,284.0,306.0,5.6,9.8,7,78,836.6,0,58,
2022-10-29 08:20:00,2022-10-29 13:20:00,270.0,260.0,5.7,9.5,6.6,80,836.5,0,29,
2022-10-29 08:10:00,2022-10-29 13:10:00,275.0,253.0,4.8,9.2,6.4,81,836.5,0,8,
2022-10-29 08:00:00,2022-10-29 13:00:00,300.0,312.0,5.4,10.1,6.3,82,836.4,0,0,
2022-10-29 07:50:00,2022-10-29 12:50:00,285.0,273.0,5,7.1,6.1,82,836.5,0,0,
2022-10-29 07:40:00,2022-10-29 12:40:00,270.0,271.0,4.8,6.4,6.2,82,836.5,0,0,
2022-10-29 07:30:00,2022-10-29 12:30:00,280.0,285.0,4.1,6.8,6.2,81,836.6,0,0,
2022-10-29 07:20:00,2022-10-29 12:20:00,273.0,274.0,3.7,5.7,6.3,80,836.5,0,0,
2022-10-29 07:10:00,2022-10-29 12:10:00,255.0,252.0,4.4,5.8,6.2,80,836.5,0,0,
2022-10-29 07:00:00,2022-10-29 12:00:00,263.0,255.0,4.5,7,6.2,80,836.4,0,0,
2022-10-29 06:50:00,2022-10-29 11:50:00,257.0,243.0,4.2,8.5,6.5,79,836.4,0,0,
2022-10-29 06:40:00,2022-10-29 11:40:00,260.0,247.0,5.4,8.5,6.7,78,836.3,0,0,
2022-10-29 06:30:00,2022-10-29 11:30:00,266.0,252.0,5.2,8.9,6.6,78,836.3,0,0,
2022-10-29 06:20:00,2022-10-29 11:20:00,281.0,269.0,4.6,8.1,6.8,77,836.3,0,0,
2022-10-29 06:10:00,2022-10-29 11:10:00,277.0,286.0,4.4,6.9,6.8,76,836.2,0,0,
2022-10-29 06:00:00,2022-10-29 11:00:00,271.0,257.0,5.1,7.5,6.8,77,836.2,0,0,
2022-10-29 05:00:00,2022-10-29 10:00:00,270.0,262.0,3.5,5.1,7.6,70,836,0,0,
2022-10-29 04:50:00,2022-10-29 09:50:00,267.0,271.0,2.8,4.6,7.5,71,836.1,0,0,
2022-10-29 04:40:00,2022-10-29 09:40:00,262.0,280.0,2.1,3.8,7.6,69,836.1,0,0,
2022-10-29 04:30:00,2022-10-29 09:30:00,220.0,259.0,1.1,3.1,7.6,70,836.2,0,0,
2022-10-29 04:20:00,2022-10-29 09:20:00,263.0,316.0,1.5,3.2,7.9,67,836.2,0,0,
2022-10-29 04:10:00,2022-10-29 09:10:00,297.0,336.0,2.8,5.6,7.7,67,836.3,0,0,
2022-10-29 04:00:00,2022-10-29 09:00:00,316.0,271.0,1.9,3.8,7.7,67,836.4,0,0,
2022-10-29 03:50:00,2022-10-29 08:50:00,163.0,240.0,1,2.3,7.8,67,836.5,0,0,
2022-10-29 03:40:00,2022-10-29 08:40:00,11.0,10.0,1.6,5.1,7.8,66,836.4,0,0,
2022-10-29 03:30:00,2022-10-29 08:30:00,53.0,48.0,3.1,5,7.8,67,836.6,0,0,
2022-10-29 03:20:00,2022-10-29 08:20:00,320.0,282.0,3.1,6.1,8.2,66,836.6,0,0,
2022-10-29 03:10:00,2022-10-29 08:10:00,266.0,268.0,4.5,7,8.3,65,836.6,0,0,
2022-10-29 03:00:00,2022-10-29 08:00:00,271.0,278.0,5.4,7.3,8.4,65,836.6,0,0,
2022-10-29 02:50:00,2022-10-29 07:50:00,275.0,268.0,5.4,7.9,8.4,64,836.7,0,0,
2022-10-29 02:40:00,2022-10-29 07:40:00,254.0,258.0,5.7,8.9,8.4,65,836.8,0,0,
2022-10-29 02:30:00,2022-10-29 07:30:00,272.0,243.0,5.8,8.2,8.5,62,836.7,0,0,
2022-10-29 02:20:00,2022-10-29 07:20:00,254.0,242.0,4.2,8.1,8.5,62,836.8,0,0,
2022-10-29 02:10:00,2022-10-29 07:10:00,274.0,289.0,4,9.3,8.7,61,836.8,0,0,
2022-10-29 02:00:00,2022-10-29 07:00:00,248.0,256.0,3.6,5.9,8.6,61,836.8,0,0,
2022-10-29 01:50:00,2022-10-29 06:50:00,265.0,288.0,1.8,3,8.6,62,836.9,0,0,
2022-10-29 01:40:00,2022-10-29 06:40:00,296.0,282.0,1.6,3.1,8.5,62,836.9,0,0,
2022-10-29 01:30:00,2022-10-29 06:30:00,8.0,44.0,1.6,3.7,8.3,62,837,0,0,
2022-10-29 01:20:00,2022-10-29 06:20:00,40.0,47.0,4.9,7.7,8,65,837.1,0,0,
2022-10-29 01:10:00,2022-10-29 06:10:00,48.0,48.0,4.6,6.9,8.2,64,837.2,0,0,
2022-10-29 01:00:00,2022-10-29 06:00:00,35.0,41.0,2.9,4.9,8.6,64,837.3,0,0,
2022-10-29 00:50:00,2022-10-29 05:50:00,8.0,14.0,3.2,5.1,9,62,837.4,0,0,
2022-10-29 00:40:00,2022-10-29 05:40:00,21.0,22.0,3.1,4.5,9.3,60,837.7,0,0,
2022-10-29 00:30:00,2022-10-29 05:30:00,9.0,24.0,3.2,4.6,9.6,59,837.8,0,0,
2022-10-29 00:20:00,2022-10-29 05:20:00,6.0,352.0,4.2,6.1,9.6,58,837.9,0,0,
2022-10-29 00:10:00,2022-10-29 05:10:00,330.0,342.0,3.8,6.8,9.7,57,837.9,0,0,
2022-10-29 00:00:00,2022-10-29 05:00:00,353.0,356.0,2.5,5.5,9.6,57,838,0,0,
2022-10-28 23:50:00,2022-10-29 04:50:00,336.0,315.0,2.4,4.6,9.8,57,838.1,0,0,
2022-10-28 23:40:00,2022-10-29 04:40:00,331.0,303.0,3.3,5.9,9.9,57,838.1,0,0,
2022-10-28 23:30:00,2022-10-29 04:30:00,330.0,323.0,2.6,5,10,56,838.1,0,0,
2022-10-28 23:20:00,2022-10-29 04:20:00,328.0,315.0,3.2,7,10.1,55,838.2,0,0,
2022-10-28 23:10:00,2022-10-29 04:10:00,334.0,336.0,4.1,8.3,10.2,54,838.1,0,0,
2022-10-28 23:00:00,2022-10-29 04:00:00,322.0,341.0,4.7,9.8,10.4,53,838.1,0,0,
2022-10-28 22:50:00,2022-10-29 03:50:00,327.0,348.0,5.9,10.4,10.5,53,838.2,0,0,
2022-10-28 22:40:00,2022-10-29 03:40:00,335.0,339.0,9.7,14.3,10.6,52,838,0,0,
2022-10-28 22:30:00,2022-10-29 03:30:00,346.0,356.0,8.9,17.9,10.7,51,838,0,0,
2022-10-28 22:20:00,2022-10-29 03:20:00,342.0,352.0,10.8,16.6,10.7,51,837.9,0,0,
2022-10-28 22:10:00,2022-10-29 03:10:00,345.0,352.0,11.3,17.2,10.8,51,837.9,0,0,
2022-10-28 22:00:00,2022-10-29 03:00:00,345.0,348.0,11.6,15.5,10.8,51,837.8,0,0,
2022-10-28 21:50:00,2022-10-29 02:50:00,350.0,353.0,10.2,15.9,10.6,51,837.7,0,0,
2022-10-28 21:40:00,2022-10-29 02:40:00,339.0,300.0,5,11.7,10.6,51,837.7,0,0,
2022-10-28 21:30:00,2022-10-29 02:30:00,347.0,6.0,6.7,11.3,10.6,50,837.6,0,0,
2022-10-28 21:20:00,2022-10-29 02:20:00,337.0,356.0,5.7,9.8,10.6,50,837.6,0,0,
2022-10-28 21:10:00,2022-10-29 02:10:00,341.0,332.0,5,7,10.7,50,837.6,0,0,
2022-10-28 21:00:00,2022-10-29 02:00:00,341.0,344.0,5.6,9.4,10.7,49,837.5,0,0,
2022-10-28 20:50:00,2022-10-29 01:50:00,4.0,359.0,6.9,9.1,10.7,49,837.5,0,0,
2022-10-28 20:40:00,2022-10-29 01:40:00,4.0,5.0,5.8,8.4,10.6,49,837.4,0,0,
2022-10-28 20:30:00,2022-10-29 01:30:00,14.0,25.0,4.9,6.5,10.6,50,837.4,0,0,
2022-10-28 20:20:00,2022-10-29 01:20:00,4.0,3.0,5.5,7.7,11,48,837.3,0,0,
2022-10-28 20:10:00,2022-10-29 01:10:00,9.0,348.0,2.2,5.8,11.1,47,837.2,0,0,
2022-10-28 20:00:00,2022-10-29 01:00:00,310.0,266.0,4.8,12.9,11.3,46,837.1,0,0,
2022-10-28 19:50:00,2022-10-29 00:50:00,284.0,292.0,5.9,14.1,11.5,46,836.9,0,0,
2022-10-28 19:40:00,2022-10-29 00:40:00,285.0,322.0,6.6,15.3,11.5,46,836.7,0,0,
2022-10-28 19:30:00,2022-10-29 00:30:00,288.0,283.0,7.1,15.5,11.6,45,836.6,0,0,
2022-10-28 19:20:00,2022-10-29 00:20:00,289.0,295.0,8.7,18.9,11.8,44,836.6,0,0,
2022-10-28 19:10:00,2022-10-29 00:10:00,296.0,285.0,7.2,15.8,12.1,44,836.4,0,4,
2022-10-28 19:00:00,2022-10-29 00:00:00,297.0,273.0,9.6,18.4,12.5,43,836.3,0,23,
2022-10-28 18:50:00,2022-10-28 23:50:00,300.0,308.0,10.3,18.7,12.8,42,836.3,0,51,
2022-10-28 18:40:00,2022-10-28 23:40:00,257.0,328.0,6,13.2,12.9,42,836.3,0,85,
2022-10-28 18:30:00,2022-10-28 23:30:00,302.0,326.0,7.5,17.1,13.2,42,836.1,0,109,
2022-10-28 18:20:00,2022-10-28 23:20:00,281.0,293.0,7.8,20.4,13.3,41,836.1,0,163,
2022-10-28 18:10:00,2022-10-28 23:10:00,285.0,302.0,10.5,20,13.4,41,836.1,0,202,
2022-10-28 18:00:00,2022-10-28 23:00:00,278.0,275.0,12.3,23.4,13.6,40,836.1,0,243,
2022-10-28 16:50:00,2022-10-28 21:50:00,284.0,272.0,12,24.7,13.7,38,835.6,0,506,
2022-10-28 16:40:00,2022-10-28 21:40:00,281.0,300.0,14.4,22.3,13.6,37,835.6,0,540,
2022-10-28 16:30:00,2022-10-28 21:30:00,288.0,275.0,13.8,23.1,13.4,37,835.5,0,573,
2022-10-28 16:20:00,2022-10-28 21:20:00,282.0,276.0,15.4,25.2,13.5,36,835.5,0,605,
2022-10-28 16:10:00,2022-10-28 21:10:00,287.0,287.0,11.6,23.4,13.4,35,835.3,0,636,
2022-10-28 16:00:00,2022-10-28 21:00:00,287.0,269.0,12.2,21.9,13.2,34,835.3,0,665,
2022-10-28 15:50:00,2022-10-28 20:50:00,286.0,286.0,13.7,21.2,13,34,835.4,0,692,
2022-10-28 15:40:00,2022-10-28 20:40:00,277.0,278.0,14.1,20.4,12.9,34,835.4,0,717,
2022-10-28 15:30:00,2022-10-28 20:30:00,277.0,268.0,8.3,20.2,13.1,33,835.4,0,740,
2022-10-28 15:20:00,2022-10-28 20:20:00,282.0,287.0,10.2,20.5,12.8,32,835.5,0,761,
2022-10-28 15:10:00,2022-10-28 20:10:00,280.0,273.0,12.8,21.1,12.4,33,835.6,0,782,
2022-10-28 15:00:00,2022-10-28 20:00:00,274.0,264.0,15.1,24.2,12.2,33,835.5,0,800,
2022-10-28 14:50:00,2022-10-28 19:50:00,268.0,272.0,12.7,21,12.1,32,835.5,0,817,
2022-10-28 14:40:00,2022-10-28 19:40:00,275.0,274.0,12.8,21.9,11.9,32,835.6,0,833,
2022-10-28 14:30:00,2022-10-28 19:30:00,277.0,271.0,11.6,18.6,12.1,31,835.6,0,845,
2022-10-28 14:20:00,2022-10-28 19:20:00,275.0,274.0,9.5,19.1,11.9,31,835.7,0,857,
2022-10-28 14:10:00,2022-10-28 19:10:00,270.0,234.0,10.6,20.3,11.7,30,835.7,0,866,
2022-10-28 14:00:00,2022-10-28 19:00:00,277.0,290.0,11.6,18.6,11.2,30,835.7,0,873,
2022-10-28 13:50:00,2022-10-28 18:50:00,277.0,272.0,12.9,18.8,10.8,30,835.9,0,878,
2022-10-28 13:40:00,2022-10-28 18:40:00,273.0,269.0,14.9,22.2,10.4,30,835.9,0,880,
2022-10-28 13:30:00,2022-10-28 18:30:00,279.0,280.0,13.5,24.2,10.4,30,836,0,879,
2022-10-28 13:20:00,2022-10-28 18:20:00,279.0,275.0,11.9,22.1,10.3,30,836.1,0,876,
2022-10-28 13:10:00,2022-10-28 18:10:00,284.0,294.0,13.2,24.9,10.2,30,836,0,871,
2022-10-28 13:00:00,2022-10-28 18:00:00,280.0,293.0,12.8,26.7,10.1,30,835.5,0,866,
2022-10-28 12:50:00,2022-10-28 17:50:00,288.0,290.0,21.1,30.5,9.7,30,835.1,0,861,
2022-10-28 12:40:00,2022-10-28 17:40:00,279.0,284.0,23.8,30.6,9.4,32,835.5,0,851,
2022-10-28 12:30:00,2022-10-28 17:30:00,283.0,270.0,23.2,32.1,9.2,32,835.7,0,836,
2022-10-28 12:20:00,2022-10-28 17:20:00,290.0,278.0,23.8,34.4,9.2,30,835.7,0,822,
2022-10-28 12:10:00,2022-10-28 17:10:00,284.0,278.0,24.8,34,9.1,30,835.6,0,805,
2022-10-28 12:00:00,2022-10-28 17:00:00,282.0,275.0,22.9,31.1,9.1,28,835.7,0,786,
2022-10-28 11:50:00,2022-10-28 16:50:00,284.0,275.0,20.1,29.9,9.2,27,835.8,0,763,
2022-10-28 11:40:00,2022-10-28 16:40:00,281.0,294.0,16.4,27.8,9,25,835.8,0,741,
2022-10-28 11:30:00,2022-10-28 16:30:00,288.0,294.0,13.9,29.4,9.2,24,835.9,0,715,
2022-10-28 11:20:00,2022-10-28 16:20:00,271.0,341.0,8.2,21.9,9.5,22,835.9,0,687,
2022-10-28 11:10:00,2022-10-28 16:10:00,273.0,273.0,11.7,28,8.9,21,835.8,0,660,
2022-10-28 11:00:00,2022-10-28 16:00:00,283.0,268.0,19,29.4,8.5,22,835.9,0,632,
2022-10-28 10:50:00,2022-10-28 15:50:00,290.0,299.0,18.6,31.3,8.3,21,835.9,0,603,
2022-10-28 10:40:00,2022-10-28 15:40:00,278.0,274.0,19.2,34.2,7.9,23,835.9,0,569,
2022-10-28 10:30:00,2022-10-28 15:30:00,286.0,298.0,15.7,28.4,8.4,22,835.8,0,534,
2022-10-28 10:20:00,2022-10-28 15:20:00,161.0,276.0,10.3,27.7,8.1,23,835.3,0,496,
2022-10-28 10:10:00,2022-10-28 15:10:00,291.0,277.0,15.5,28,8.1,22,835.3,0,459,
2022-10-28 10:00:00,2022-10-28 15:00:00,290.0,262.0,13,29.3,8.2,21,835.2,0,420,
2022-10-28 09:50:00,2022-10-28 14:50:00,292.0,298.0,17.9,37.1,8.2,22,834.7,0,378,
2022-10-28 09:40:00,2022-10-28 14:40:00,333.0,284.0,10.5,27.9,8.4,24,834.4,0,337,
2022-10-28 09:30:00,2022-10-28 14:30:00,43.0,328.0,11.1,26.4,8.4,24,833.7,0,297,
2022-10-28 09:20:00,2022-10-28 14:20:00,91.0,302.0,10,27.9,8.6,23,833.4,0,256,
2022-10-28 09:10:00,2022-10-28 14:10:00,301.0,314.0,9.9,28.8,8.7,22,832.9,0,216,
2022-10-28 09:00:00,2022-10-28 14:00:00,305.0,294.0,10.6,29.3,8.7,22,832.6,0,176,
2022-10-28 08:50:00,2022-10-28 13:50:00,299.0,306.0,11.5,34.2,8.7,21,832.4,0,137,
2022-10-28 08:40:00,2022-10-28 13:40:00,293.0,311.0,10.5,33.4,8.8,21,832.1,0,101,
2022-10-28 08:30:00,2022-10-28 13:30:00,298.0,300.0,16.1,38.8,8.8,21,832.2,0,65,
2022-10-28 08:20:00,2022-10-28 13:20:00,291.0,318.0,10.8,28.1,8.7,23,832.5,0,32,
2022-10-28 08:10:00,2022-10-28 13:10:00,299.0,314.0,12.7,33.6,8.7,23,832.2,0,9,
2022-10-28 08:00:00,2022-10-28 13:00:00,297.0,293.0,10.8,28.4,8.8,22,832.1,0,0,
2022-10-28 07:50:00,2022-10-28 12:50:00,300.0,294.0,14.8,39.3,8.9,21,831.6,0,0,
